Skype	3	2019-10-01T07:50:59Z	Not so bad but has a lot of bugs and updates are mostly annoying.
Skype	1	2019-09-30T11:51:55Z	Skype 8 - an example on how to burn your money. Soon no one will use it.
Skype	1	2019-09-27T19:48:54Z	this stupid program keeps reinstalling itself every 4 days, and I need to sign in over and over....stupid company
Skype	1	2019-09-23T11:49:57Z	Horrible Horrible Horrible... Boggles my mind how badly Microsoft ruined this program. Shame on you.
Skype	1	2019-09-20T12:37:19Z	Crap since Microsoft brought it. Tho Trustpilot and their constant censorship isn't much better
Skype	1	2019-09-19T23:47:25Z	"skype is Sh#@.
it was working before very well.
microsoft bought it and ruined it.

it has so many bugs that i do not even bother to count.
close it down. DiE.
let other companies who make useful programs continue.
kill skype. kill microsoft. this is the only solution for this garbage."
Skype	1	2019-09-16T18:10:56Z	"I friggin' HATE Skype (and Microsoft). For several years I'd used Skype. I live out of the US and I paid years for a virtual US phone number. Now recently I had severe computer problems and skype (and every other program) was uninstalled.
Yesterday I was able to reinstall skype on my computer. I logged in with my username and password. I'd previously had about $8.00 of credit, and I had just been charged for the next year's worth of my virtual phone number. Neither of these showed up on the new installation. No matter what I tried, I could not retrieve my credit or phone number. Skype kept insisting that I buy a new phone number.

I had skype on my phone, but had never used it. Today I tried that. Now it did not recognize my password, and twice I tried to change it. No way to see what characters and/or numbers I was entering, but I was never successful in creating a new password. I kept seeing ""passwords don't match."" I think that was a lie and they were just keeping me from logging in. And of course there's no way to actually contact Skype/Microsoft--just their worthless ""community."" I HATE SKYPE. THEY'VE RIPPED ME OFF FOR OVER $50."
Skype	1	2019-09-12T20:55:44Z	would give skype zero stars if i could. Its absolute rubbish now
Skype	1	2019-09-10T11:59:52Z	"Total crap, and they close your account in no longer than 5 days, without any explanation. And even though they have ""recover your account"" option, that's doesn't do anything. You enter what they require to recover your account word by word, and you get a message ""your account couldn't be recovered. There goes your money...skype stole it again"
Skype	3	2019-09-06T08:24:20Z	Not a problem but becoming archaic now -time for a refresh!
Skype	1	2019-09-05T20:06:03Z	"Skype just updated to latest version - totally dreadful- communication problems, cannot understand how to add new contacts as nonsense list provided from input. The most user unfriendly update ever. The previous version used just a couple of months ago worked perfectly.
Now unable to communicate with friends in Denmark."
Skype	1	2019-09-04T09:52:06Z	This is honestly the worst version of the platform. I need to use it for work and it is absolutely appalling. My friend who is in bootcamp for coding has made a more impressive application than this. I lost out on a job oppurtunity because it is impossible to find people.
Skype	1	2019-09-03T15:32:47Z	Skype is totally crap. Why you can't just listen your users, damn
Skype	1	2019-08-30T00:24:54Z	One of the worst customer service I encountered if I can put minus stars I wood there way below average
Skype	1	2019-08-29T16:53:17Z	"Skype is now so bad.  Microsoft should be ashamed - what a headless monster.

What replaces Skype? Bring it on."
Skype	1	2019-08-26T13:04:14Z	How could something that was SO good initially have become SO crap??!!
Skype	1	2019-08-22T15:37:54Z	You can't friggin delete your skype account without going through a ton of annoying stuff. Says it all.
Skype	1	2019-08-16T08:31:54Z	"So many important meetings and presentations ruined by this sloppy, negligent example of application design.

Plug-in install gets itself confused by the presence of SSO, so you have to use the web-guest mode - which then won't let you join audio via the computer if the install is detected. Neither can you view the screen of other presenters when in this mode.

Just terrible when compared with much more elegant solutions from Zoom, Webex, GTM etc."
Skype	1	2019-08-13T19:46:25Z	If I can give it 0 start I will.   We used to have Webex and every meeting will take place without issues.  Ever since our company switched to Skype due to cost, every meeting we have, we run into issues of audio not working intermittently, slide show getting stuck every time, recording not always working either, not to mention external participants unable to use it to do presentation to us.  All in all, it's a very bad product and I can't believe this is a product that's allowed in the market.   I know you get what you pay for but it should at least be something that works 99% of the time, not 1%.
Skype	4	2019-08-12T09:10:10Z	I am using Skype for my daily communication with colleagues and it never fails me. Sound and connection is always good. I dunno why there are so many negative feedback.
Skype	1	2019-07-28T19:55:42Z	this new layout is horrible, hard to navigate , old one was better it is super annoying to keep updating , it was good already  before , now it is not
Skype	4	2019-07-28T16:53:48Z	I got the best experience in using skype for video calls. I rely on this tool on calling my clients who are based in a foreign country.
Skype	1	2019-07-25T19:38:13Z	Horrible voice quality. Horrible Windows 10 user experience. Horrible mobile app. Hard to find friends with either phone number or e-mail. Would not recommend under any circumstances. I would give less than 1 star, but unfortunately, I am unable to do so.
Skype	1	2019-07-25T04:04:02Z	I would have preferred to give this no stars.  Compared with other technology I have studied, it has been a real headache. Although its not completely useless, it isn’t presented or explained clearly, and its almost impossible to get customer support. I would suggest to anyone that if they can find another way of communicating, not to bother with Skype.
Skype	1	2019-07-19T21:59:04Z	"There really hard to get in contact with. Ironically. 
Skype is the only way I can stay in touch with my husband while he’s in the states. But for some reason my subscription allows me to make calls but won’t allow any incoming calls it goes straight to busy. Supposebly it’s being escalated but I have no idea of how long. What’s going on. It’s so frustrating"
Skype	1	2019-07-18T18:37:31Z	I'd give it 0 stars if i could. No matter if it's on pc or a tablet or a phone, the Skype app isn't good. It's slow for everything. No-one seems to get notifications of messages or calls anymore. The gif section is pointless. The connecting and call quality isn't great. The whole app is a pain in the butt to use and pretty much everyone i know are migrating over to discord instead as it is just better than Skype at everything and they seem to actually listen to and care about their customers. Perhaps Skype has had its day? I certainly won't be reinstalling it the next time it breaks and i have to uninstall.
Skype	1	2019-07-11T13:29:45Z	If I could give Skype no stars I would! Terribly slow when typing messages and calls are not much better. I use it as little as I can but sometimes have to for business calls as work uses it. It was constantly updating and each up date it got worse. Not had an update for a while now thank goodness!
Skype	5	2019-07-09T03:25:06Z	Skype is a great tool that allows us to be communicated at any time, either from our house to talk with family or friends, or from the company to talk to customers, or to have video calls or video conferences, we can also talk on the phone sometimes free or at very low prices, I recommend it.
Skype	5	2019-07-05T17:10:05Z	I use Skype for all of my communication needs. They have a good interface and plenty of features!
Skype	1	2019-07-05T13:57:55Z	Navigation through the various functions is illogical. It's hit and miss whether it does what it should. The call quality is pretty good, but any positives are completely overshadowed by the appalling user experience. It needs a ground up redesign of the interface. It used to be great. Microsoft have completely ruined it.
Skype	1	2019-07-04T10:24:05Z	"It's still so bad that these days I dread using it. At one time I thought it was wonderful in the pre Microsoft days.
It doesn't seem to even alert me that I have missed a call. Absolutely awful now."
Skype	1	2019-07-03T02:16:10Z	"The lowest score of 59% (""bad"") is an unprecedented quality assessment ever conveyed by computer users. Degradation of this piece of software took the form of both UI and UX passing the critically unacceptable boundary of dissatisfaction. 
On a personal level, although I used to run Skype for Windows 10 years ago, subsequently switching to iChat (later Messages) and Facetime for Mac, now I found myself in the situation when I run Mavericks on 1 of my Macs, with that version of Mac OS X not having the Handoff mobile calls&SMS relay function. So, in order to avoid switching to a Mac with High Sierra every time I want to make a call from my other Mac, I desperately looked for a fitting substitute to run on Mavericks.  I downloaded Skype 8 and was stunned at how badly the software went downhill in terms of user interface and practicality: where you had clear, playful buttons, sliders, controls, chat rooms, separate windows, ribbons, a boatload of options for controlling the process of conversation to play with (and which made for a very nice native-looking Mac app despite it being cross-platform), now you have this dull, unified, monotonous, greyishly dabbed, emasculated, hard to navigate, unstable product. How MS developers could even think it would add up to an attractive, useful IM client that is the hardest enigma to contemplate.
I'm not the most original negative speaker on the topic however reviewing the contents of the main Skype app bundle, I did notice one thing: it's now built using the Electron framework whereas in the past they used to build it around the Hockey framework. Sorry to break it for you but every Electron app, essentially, is junk and crap: so is Grammarly, Slack - they're not ""apps"" in the sense you're accustomed to calling them so: it's just a web-page in a wrapper. The concept of Electron/React framework is very limiting and antagonistic towards the native desktop computing, so there you have it. Very bad."
Skype	1	2019-07-02T21:42:05Z	Cant even log on anymore. Somehow I have a Microsoft account logged to my phone and now I can even create a new account. Dreadful beyond believe. Absolutely ruined, well done Microsoft.
Skype	1	2019-07-01T18:19:35Z	My old skype finally stopped workiing yesterday and I was forced to use this new abomination. The connection is crap, the facility of splitting windows non-existent and the options sorely limited. Thanks microsoft for making a great program as useless as your old messenger!
Skype	1	2019-07-01T16:48:53Z	"After using the ""original Skype"" since inception, I can only say the Microsoft 8.  version is Hell disguised in a permanent nightmare !!
The fact that version 7 has been totally obliterated by Microsoft, makes me not even trust the companies PC systems (which they actually pioneered !!)  Skype is a total, total misery, all that was logically practical, the most user friendly setup has been lost. The fact that Skype just logs out, in the middle of being used is hair-pulling... what bunch of ignorants  did program version 8??  can't cancel just one conversation, either all or nothing, to pick up a incoming call it takes forever, I lose most of them and have to call back. The list is too long to tell, and it just gets me aggravated. ONE MESSAGE TO MICROSOFT: Bring Skype version 7 back or you will lose a longtime customer for good! (PC, Software and all!!)"
Skype	1	2019-06-27T13:00:42Z	Over the last few years Skype has been in a steady decline. User interface, IM options and reliability has all become worse and worse. I cannot recommend the current version of skype under any circumstances.
Skype	1	2019-06-26T16:43:04Z	Used to be great, but they killed their good native apps and introduced inferior webapps that are usuably slow.
Skype	1	2019-06-25T16:38:41Z	Just had a call from my manager as I work from home. I answered Skype on my PC and it crashed (this is common). But he immediately called again before I restarted it and I had to answer on my backup: my mobile. As he spoke his voice came out of the speaker rather than the earpiece so I had to quickly reset the speaker option. Call over, I called Skype from my landline to check it was still working and the ring was now coming just from the earpiece of my mobile and PC headset. Why is it so awkward to set up the ring? It's not as if every other phone on the planet doesn't work this way. Obvious problems like the in-call keypad # not working when typed on a keyboard, are not being fixed. My headset mute never synchronizes. When active, the Skype icon is now a big black square. The old PC software worked, and was vastly superior but Microsoft has now blocked its use. Did anyone at Microsoft ask what users wanted for the new version? Does anyone there care any more?
Skype	1	2019-06-25T10:35:42Z	Terrible products. In general I Love Microsoft products, Office is great, but skype is a mess, especially if you did use it before Microsoft bought it
Skype	3	2019-06-22T04:10:55Z	The quality of calls, video and voice, can't be denying. But i really hate the new interface.
Skype	1	2019-06-20T14:59:43Z	"It is beyond belief that anyone can create an interface that is so unintuitive in use.  No controls in Mobile app, just strange drag actions that are not explained. In the windows, a perfectly functioning Skype7 is crippled and an update is forced, while marketing advertises it as ""improvements"".

I wish I could give -1. I wish there were alternatives out there."
Skype	1	2019-06-13T23:06:13Z	I gave it this low rating because everytime I am on a video call and go to another app, the video would turn off even though I could still hear the other person i have to call them back so i could still see them.
Skype	1	2019-06-12T19:51:24Z	Just deleted Skype, hate it since Microsoft took it over, shame on them, total mess, but I don’t expect them to care really.
Skype	1	2019-06-12T18:29:36Z	"What a disaster skype has become since microsoft took it over. Trying to buy skype credit and having to change passwords twice each time (for who knows what reason) that I need more credit can take an hour. This time, I somehow lost all my contacts. 
The only reason I make skype calls now is to reach people in areas where whatsapp doesn't work. 
Microsoft has taken something that used to be simple and made it totally dysfunctional."
Skype	1	2019-06-10T15:27:22Z	New skype was made to be destroyed by some mean people. What a shame... I used to love skype and now I am unable to sign it because of loads and loads of verification codes and passwords that I am not even receiving. Just a major disappointment...
Skype	1	2019-06-09T07:49:30Z	"Just wasted 3 hours trying to delete old contacts that Skype syphoned off my phone... no joy.

Now they're on every platform Skype is installed and there is no way to remove them (seemingly), or it's so difficult/well hidden they're impossible to find!

I've never use a program that is less intuitive!

I even asked in their support section, and the response doesn't work either. Even Skype experts don't know how to delete any contacts!

A messaging program this difficult and unintuitive to use, that doesn't allow you to edit or delete contacts... one star is too high, deserves zero."
Skype	1	2019-06-05T17:55:08Z	"I wish I could give zero or negative stars. You took an app that I used all day every day, that I had a phone number for, that I had a subscription for, that I loved and told other I loved into a worthless, unusable, piece of $hit.

No touch tones were available so I had to use a touch tone generator to make calls?
Can't save called or received numbers to contacts?
Can't have multiple chat windows open simultaneously.
Unintuitive interface?
Been using this $hitty upgrade for so long and I still curse at it all day long and curse skype and the bean counters that green-lighted this abortion.
I don't know anyone who is even neutral about skype anymore, much less likes it. Everyone says it sucks.
You've done a magnificent job of screwing up a great app.
You're the Sears of messaging/calling apps"
Skype	1	2019-06-05T08:05:19Z	I really don't know what Skype is like now because I can never get into my account since it integrated with Microsoft, despite numerous attempts. So I've given up with it. I imagine I'm not alone in this.
Skype	1	2019-06-03T11:07:20Z	"No split view, to be able to run multiple chats in parallel
No decent alerts when a skype chat starts
Copy & pasting text breaks all microsoft standards, someone elses text can usually not be moused over to copy it, you need to hit those ridiculous 3 dots.
Images are downloaded automatically, usually not readable at  all

Skype 8 is a total disaster. It stinks, it sucks , it is the most miserable attempt to mimick whatsapp.
It leaves all desktop users, that need skype for PRODUCTIVE work, out in the woods.

Shame on you microsoft, for not listinening to your users.

And this would not have been bad, if you would have given your users the option to continue using Skype 7."
Skype	2	2019-05-28T20:54:49Z	Skype MADE me create a new account linked with my Microsoft account, and now there's no way to merge the two or do anything to prevent confusion between the two. Skype needs to find need a better solution to this issue that many people are having. I am angry at how unsophisticated their software is to deal with this. It's NOT okay.
Skype	1	2019-05-21T11:22:54Z	"Really disappointing!
I reinstalled the app on my mac several times. It simply does not work and causing so much trouble :-( Also I hear from many others that they are tired of the business version not working out properly. I am pretty surprised that the private free Skype version obviously works better than the business solution..."
Skype	1	2019-05-17T13:54:07Z	Skype is horrible.  It seems to have to do an update every other day of the week and when it does it changes the download folder for messages, and causes the auto login not to work.  This is ridiculous.  Can anyone recommend an IM program that is needed for only two things:  1) Instant Message 2) File Transfer.   I don't need video or any bells and whistles.  Just a basic program that is one download and done (don't have to mess with it daily).    Anyone?????????
Skype	1	2019-05-16T21:45:55Z	I lost all my contacts (from over the years) thanks to Microshite taking over Skype. Got railroaded into signing up with Microshite, who then removed the right to revert to a previous (more user friendly & functional) version of Skype. Why is it that when greedy corporate scumbags take control under the guise of 'progression' they inevitably feck things up! Wise old saying - if it isn't broken don't try and fix it!
Skype	1	2019-05-16T10:33:09Z	Once a beauty of a product with the most perfect user experience that took so many years to create, down to the smallest details and now its a pile of rubbish with bugs and warms all around. I'm fully convinced the entire developers team got canned and replaced with newbies with zero understanding of user experience! before the forced update I found a way to downgrade to the previous version and it felt like the biggest upgrade I've had in a very long time! now it's just a living nightmare of a product! nothing less than disgusting
Skype	1	2019-05-15T18:28:13Z	Can't connect or login, even though I know my login credentials. Got so bad after Microsoft acquired it. No support, and their help pages don't even load or are broken links! The few times that I did login years ago, it was so buggy. The worst part is, it acts like malware on my PC. I can't even uninstall it, but it keeps popping up from time to time.
Skype	1	2019-05-12T18:47:09Z	I don't get how the good program Skype was before 2008, could get to such a bad state. We had worse PCs and worse internet connections back then, but skype was neither heavy, nor did it cause ping issues. Sure it was buggy sometimes, but what the hell. Now it is just so slow, heavy and buggy and has some stupid ads + it is still buggy. Microsoft definitely killed a good program.
Skype	1	2019-05-06T10:53:06Z	"Makes Windows Vista look like a masterpiece.
Typical Microsoft ill-conceived, badly executed garbage. 
Trying quitting this steaming pile of @#$3, good luck! 
Assuming, of course, it hasn't crashed for no obvious reason or any reason it cares to tell you about.
User-interface that is perfect for torturing terrorism suspects"
Skype	1	2019-05-06T09:29:26Z	All the older versions worked perfectly but the new skype is horrible, before you could see the share screen and everyones cams at the same time and you could change their sizes but now this Ducking trash piece of chit microsoft only lets you see 1 window at a time, the connection is horrible even when my internet speed is over 100mbs The new skype is a complete piece of chit and should not have ever existed. Atleast if they were going to do a chit like this they shouldnt have blocked the old good versions. Its like microsoft wants everyone to kill themselves over the chit quality of skype.
Skype	1	2019-04-28T15:18:27Z	I've been using skype since 2008. It was a great program. But these new updates just suck. Lags, Interface, horrible to use.
Skype	1	2019-04-27T16:48:40Z	Logging into Skype has turned into a real debacle. The incompetent MS team has created the perfect trap for the elderly user. The trap is set by something as innocent (and very frequent for the elderly) as forgetting your own password. This is used by Skype as an opportunity to suggest to the user to create a MS account with which to log into Skype. After the unsuspected user agrees, the trap closes in. His entire history and friends list in his old account are rendered inaccessible. Moreover, even years later when the user tries to log into to the old account, his current account is rendered inaccessible. Skype gets into an infinite loops saying that the user account or password are incorrect. This happens even after the user changes the password of his current account through sms authentication. This entire thing us cursed. Avoid!
Skype	4	2019-04-26T08:45:15Z	I use Skype for talking with my friends. Very good application, but sometimes the connection is not good, but I think this happens because of my Internet speed.
Skype	1	2019-04-25T09:41:23Z	Horrible new version that they force upon u.
Skype	1	2019-04-24T16:01:09Z	"new skype 8 sucks horrid!

- no chatbox resize possibility

- totally overloaded chatbox surroundings too, with way too many stuff nobody really needs

- messages take years to load and go through, microsoft is a joke to release something like this to the public

- it just is slow slow, it lags lags, i never had such delays and lags with any prior skype version, everything was perfect until 7.42 version for 10 years and now look at this new skype 8 nothing worse ever made."
Skype	4	2019-04-23T17:31:52Z	I have been using Skype for chatting with colleagues, but it crashes from time to time and I need to restart it and wait for it to load. With calls I had no problems.
Skype	1	2019-04-22T15:56:38Z	Have not had a single uninterrupted skype call. The connection inevitably drops, the sound is terrible and the video constantly lags or freezes.
Skype	1	2019-04-19T08:59:26Z	Skippy is dead. RIP Skippy. When I try and sign in only my email of 10 years ago comes up. Poor Skippy. I have tried about 10 times now to reset password and email. New email works. Skippy barked. But the password does not. Skippy Farted. So this is called a circle of hell. There are no more humans at microsoft so I am not prepared to spend another hour on useless forums. Bye bye Skippy. You are dust
Skype	1	2019-04-18T08:36:55Z	Used to be more-less usable, not anymore! 'well done' Microsoft
Skype	3	2019-04-17T23:00:59Z	Skype has just gone downhill after being bought by Microsoft, the new UI is pretty terrible and constantly shifting arround the buttons is just annoying. Still, it gets the job done when you need to call someone.
Skype	5	2019-04-15T19:01:59Z	"Skype is the WORST product you hate to LOVE. 
If it weren't for the constant forced updates, the shifting of the buttons and everything else, it would be horrible. 
I receive at least 10 spam calls every single day! It's the best part about it really. 
Then one time, I tried to delete my skype phone number. That was great. I couldn't, and even more, I can't even keep people from calling me! Talk about customer satisfaction. 
Imagine. This is the most technical company on the planet (Microsoft) and we can't delete a number immediately. 
And people think we went to the moon!!  HAHAHAHA."
Skype	1	2019-04-15T12:29:40Z	"Why oh why every time I go to use Skype do I have to re-learn its interface because of yet another ""clever"" idea.  Used to be so simple to use, now Microsoft have their hands on it, its just infuriating to work with."
Skype	1	2019-04-13T14:17:21Z	Skype Classic was a perfect, simple to use tool. Now Microsoft is forcing an update that removed key features and has now become an electron app that is unacceptable. Microsoft also ignores everyone's request to bring back the original classic and now forces people to use their terrible new version. Shame what has happened to Skype.
Skype	1	2019-04-05T23:28:14Z	Used to be a light, functional and useful little assistant for work and family - MS has ignored its seasoned user base requests for a version of Classic to be available to those who want it and proceed to force features, privacy invasions and updates.  I will be putting in as much energy in encouraging my contacts to switch to any other app as i once put into promoting Skype until and unless MS provides a reasonable version.. if you want to know what that entails then look at V7 and previous.
Skype	1	2019-04-04T20:27:08Z	"It is truly sad to see what has happened to skype since Microsoft acquired it.  Years ago there were some connection quality issues caused by very variable data-connection-quality (not skype's fault). Now there is just a merry-go-round of patches and up(down?)grades with each release becoming less good than it's predecessor. At the moment I cannot get any notification of receiving messages and my calls randomly drop out - only reestablishing 70% of the time. My contacts' status indications are rarely accurate. Despite having a 28-50Mb connection.
Microsoft should be ashamed of themselves. I am now going to have to move to WhatsApp - which I have resisted for a couple of years, but now my 'experience has been improved' in Skype to the point that I give in."
Skype	1	2019-04-02T22:51:38Z	time for you to ligma balls
Skype	1	2019-04-02T19:31:16Z	"Bad. Constantly needs to reinstall. Password reset texts don't arrive. 
Really inconvenient to use across multiple devises. Was good once."
Skype	1	2019-03-22T20:13:49Z	"Skype was reliable back when I purchased a phone number, 13 years ago. Now the software is so slow that when I try to answer the phone, the caller gives up and hangs up before the software responds.

Also, there is no way for the notification number to go away, when there is a new message. Once you get a message, the number stays with the Skype taskbar icon until you shut the software down, no matter how many times you open the chat with the new message.

Because of the software issues, I'd have dumped this service years ago, but the phone number I purchased is the contact number we gave a lot of companies and vendors."
Skype	1	2019-03-21T14:22:52Z	charged me twice on my subscription when i tried to complain they said they can only deal by chat and said if they refunded me i would lose my Skype number DO NOT USE THEM FOR NUMBERS
Skype	1	2019-03-21T14:20:09Z	"I am a paid subscriber and have been with Skype for several years. I am a desktop user. When Skype 8 came out I kept switching back to Skype 7 because version 8 was terrible. No individual chat windows, no customizable hot keys, could not resize the text input area, no font choices like font face and size. They eventually rolled out split window but only for the huge clunky windows 10 app and not for the desktop version.  Finally they forced users clinging to their fully functional version 7 into the terrible version 8 which lacks so many features of version 7 that it's not an ""upgrade"" at all it's a serious downgrade. They are not listening to the users who have voted highly on Uservoice for either the return of version 7 or to add the missing features into the version 8 desktop client (not the app).  This is unacceptable for people who paid for the service and for people who use this product for work and cannot get usual tasks done because some of the features they rely heavly upon have been removed."
Skype	1	2019-03-21T09:48:15Z	Seriously Microsoft this is so sad. I usually dont write reviews but this app was bothering me know for months. First of all is the new UX design totally retarde d. I am a paying customer for Skype to Phone and took me a long time to find out how to even make a phonecall. The whole UX is very unpleasant. Then once i forgot my password. OMG what a drama to recover it. Had to solve some weird puzzles and then choose a password that i never used before. Who came up with this??? Thats the reason why people forget their passwords if you make them choose weird ones. Anyway now the design changed again and i am trying to pay for my Skype to Phone credit since its almost on 0. But guess what? I cannot find it. I am switching between the microsoft account and the skype account and i cannot find where to make the payment t. I only see the ret arded option to add 5 USD via auto recharge. But thats not what i want. Seriously guys, what a major fuckup. Totally lost my patience. I already thought that maybe i am just to stupid but then i check the reviews here and everybody has the same problems. Microsoft this is so sad. I was using your software since i was a child. Playing Fifa 98 on my Windows computer and so on. Everybody at my company already switched to Apple but I was like no I am used to Windows and i love it. But after today i am done with you Microsoft. Nice fucku p, seriously....
Skype	1	2019-03-19T10:44:12Z	biggest .... in the human history
Skype	1	2019-03-16T17:34:50Z	My exerience with skype is terrible. I had 2 skype accounts and skype deducted 10 Euro every month since 2017. As I cannot log into my old account I was not able to stopp the payments. The customer service was terrible. After nearly 2 hours on the chatline - eventually they said that they would stop my payments. I am still not able to log into this old account despite giving them all information. (Payments transaction numbers etc. I have lost a lot of money and will probably never see it again. I will not use Skype anymore as it is really a scam. They prey on vulnerable  people and make is so difficult to deal with. It took many times before I managed to get a customer chat person. Did not work on my PC.  Kept saying there is an error etc. All types of excuses and technical issues. . Stay away from Skype is my advice to anybody. I am using Tesco now. Calls are only 1 cent / minute for Germany and many other countries. I hope skype will stopp clearing out my bank account. Not sure what else to do.
Skype	1	2019-03-16T14:54:29Z	"Absolutely atrocious. Microsoft bought up a serious communication tool and replaced it with a social media app for kids. When I say ""replaced"", I mean replaced. Skype 8 isn't a new version of the same program, it's a new, crappy chat app that steals the Skype brand, and they've killed the original Skype we knew and loved.

What makes it truly unusable for a purpose for which I've been using it for years is that I need to be able to access old chat history in an organized manner, but Microsoft has simultaneously taken away local storage, placed a time limit on the history, taken away the ability to ""jump back"" to earlier times, and made it impossible to copy more than a couple of screenfuls at a time. Also, small amount you can copy no longer comes out in an organized fashion with bracketed time/date stamps at the beginning of each message. The copied/pasted text doesn't show dates, and is messy and hard to read. At the same time they've taken this away, they've also taken away the ability to export chat history.

So they've basically limited it to real time chat and SCREWED everyone who was relying on it for record keeping. Sure, we can find other programs, but we chose Skype because of the features that it had, and now we lose data continuity because of Microsoft's arrogance and callousness.

There is absolutely no excuse for treating users like this. Microsoft clearly doesn't care how disruptive it is to people's lives to take away features by the boatload and force unnecessary changes down people's throats in programs that they RELY on. It's not ""an inconvenience"", as their reps patronizingly call it, it has a real impact on important aspects of people's lives. This is not only making me abandon Skype and convince other people to abandon it, it makes me mistrust Microsoft's brand by showing that they can't be relied on to maintain a consistent feature set and they bully their users.

I didn't even need them to continue developing and improving Skype Classic, I just needed them to continue patching any new security issues and otherwise leave it the hell alone. Even that was apparently too much to ask!

STAY AWAY FROM SKYPE AND AVOID MICROSOFT SOFTWARE AS MUCH AS POSSIBLE IF YOU KNOW WHAT'S GOOD FOR YOU!

Now excuse me while I go and do something I should have done a long time ago...install Linux on my primary computer. And this is coming from someone with an MCSE certification."
Skype	1	2019-03-16T12:14:18Z	"I was kind of okay with having to downgrade once Skype 8 was rolled out, Skype 8 is utter garbage and is missing core functions and feels dumbed down in very unintuitive ways, what a waste of energy and money to make something NOBODY WANTS, you have improved nothing and nobody appreciates what you have done here Micro$oft, how do you not get it, do you even read these reviews?

Now i get a message that i cannot use skype unless i update it to the new horrible sh!tshow, and as i dislike being shovel fed by people who think they know whats best for me even when me and many others don't agree, not allowing me choice in the matter i am going to stop using the application, Microsoft is seriously out of touch.

The original dev team must be so sad."
Skype	1	2019-03-11T01:19:25Z	2 hours wait for live chat to get help with ipad update that does not work, finally just gave up. Hopeless, and useless people
Skype	1	2019-03-09T13:22:32Z	Fcck you Microcock. You are a bunch of useless tosspots, and you've ruined Skype with every update. Version 8 is total kankerkut. Go fcck yourselves, you authoritarian tw@ts.
Skype	1	2019-03-08T04:42:39Z	"If I could rate less than one star, I would.

Skype used to be a simple and easy way to keep in touch with loved ones who live far away. Now, it is buggy, complicated, and in all aspects, AWFUL.

I mostly used it for the fact that you can video call and share screens, and unfortunately, I can’t find any other app that runs the way the old skype did. I am so aggravated with Microsoft.

It is the worst application I have ever come across and I am severely disappointed in Skype."
Skype	1	2019-03-05T12:57:45Z	"How awful is the new Skype?
I cannot count the ways.
Old version worked beautifully Whenever I was running low in my ""wallet,"" I simply topped up and carried on as usual. Now I have to ""Subscribe.""
Internal applications have been moved all over the place in counterintuitive ways.
If I ran my business with the tone deafness and utter arrogance of Microsoft, I would be out of business within a week.
Millions of users have complained on message boards, and the response of the M$ moderators is to say, ""Your concerns have been noted,"" and promptly lock the thread.
I used ooVoo for other users with ooVoo and found it worked incredibly well for users for all over the world, and Skype for international calls for people not on the app.
Remember King Midas? Everything he touched turned to gold. Well, think of Microsoft as the mirror image of King Midas. Everything it lays its hands on turns to, well, do the math, dear reader, do the math."
Skype	1	2019-03-05T11:10:19Z	let us use the old version
Skype	1	2019-03-04T16:03:10Z	In hands of microsoft - skype transformed in piece of utter buggy crap ...long live telegram ..!
Skype	1	2019-03-03T19:02:40Z	"Garbage. Always runs on background, no option to shut down completely since it decides for you to minimise and ""eat"" your computer's memory, just in case someone calls you. (truth is it simply datamines). Heavy app, hugh RAM/CPU consumption"
Skype	1	2019-03-03T02:22:06Z	What a garbage this new version is!! Dont get new message notifications, no option to change the sounds,  people not in my contact list ( not added yet  or already taken off) can still contact me through text .Garbage!
Skype	1	2019-03-02T17:35:55Z	Dump the Skype CRAP and use Whatsapp - a wonderfully intuitive, easy yet powerful product! An end of nightmare!
Skype	1	2019-03-01T19:19:18Z	I have used Skype since it first came out 20 odd years ago. I always loved it for its simplicity. But since Microsoft took over it has gotten progressively stupidER and UgliER and more difficult to use. Until now it is practically impossible to use. It is by far the Number ONE worst piece of s..t software EVER. From someone who once thought it was the BEST EVER
Skype	1	2019-03-01T17:34:27Z	"Absolutely horrible. Microsoft finally decided to force an update to Skype despite just about every reviewer on the web pointing out just how bad the new Skype is, and how much of a step backwards it is

The interface and overall user experience is just horrid.

Oh, and it is buggy too.

Just let us upgrade to the old version; It was better in just about every way imaginable."
Skype	1	2019-03-01T08:16:58Z	New Skype is horrible. UX/UI, speed, everything else deserves 0 stars. Fire all people they were working on new version and bring back the old one. Personally I would be really ashamed to work on this trash.
Skype	1	2019-02-21T17:18:05Z	Horrible. The UI is a joke. The need to constantly update or it won't work. It is annoying. Whoever is in charge should be straight away fired. Horrible
Skype	1	2019-02-21T00:37:48Z	I've used this product for several years and was a big fan. Spent an hour trying to get this upgrade to work, finally walked away - piece of Sh...!.
Skype	1	2019-02-20T03:01:32Z	"Trash and manipulating.
Suddenly, from nowhere does not let you in, when you need to talk to your old mother on another side of the Globe, demanding password instead of sign in automatically as usually, and you can not find it in any Safari passwords or Key Chain Access ... But it signed you in on line to your account automatically at the same time! 
Its MICROSOFT!
I was using Skype since 2005 and went through all changes and let it go to hell finally."
Skype	5	2019-02-14T11:32:04Z	I like skype and can relate
Skype	1	2019-02-14T11:16:30Z	trash update. will never use skype again
